customer_id,signup_month,transaction_date,corridor,amount,fee_revenue
CUST00039,2024-12-01,2025-05-06,Nigeria,162.46,5.97
CUST00039,2024-12-01,2025-05-08,Nigeria,200.98,7.3
CUST00039,2024-12-01,2025-05-18,Nigeria,86.11,3.64
CUST00039,2024-12-01,2025-05-25,Nigeria,220.24,9.68
CUST00040,2024-09-01,2024-09-03,India,368.32,5.97
CUST00040,2024-09-01,2024-09-15,India,455.57,7.99
CUST00040,2024-09-01,2024-09-16,India,551.76,9.29
CUST00040,2024-09-01,2024-09-20,India,319.55,6.03
CUST00040,2024-09-01,2024-09-21,India,420.06,7.08
CUST00040,2024-09-01,2024-09-22,India,540.19,8.58
CUST00040,2024-09-01,2024-10-11,India,382.87,6.94
CUST00040,2024-09-01,2024-10-19,India,397.39,7.31
CUST00040,2024-09-01,2024-11-02,India,424.12,6.99
CUST00040,2024-09-01,2024-11-18,India,514.21,9.39
CUST00040,2024-09-01,2024-11-19,India,128.0,2.21
CUST00040,2024-09-01,2025-01-12,India,615.51,11.2
CUST00040,2024-09-01,2025-01-23,India,445.92,8.47
CUST00040,2024-09-01,2025-06-14,India,380.44,6.22
CUST00040,2024-09-01,2025-06-20,India,358.5,6.22
CUST00041,2024-01-01,2024-01-02,India,227.84,4.32
CUST00041,2024-01-01,2024-01-08,India,399.72,7.16
CUST00041,2024-01-01,2024-01-20,India,409.88,6.5
CUST00041,2024-01-01,2024-01-23,India,367.23,6.92
CUST00041,2024-01-01,2024-01-26,India,329.68,5.88
CUST00041,2024-01-01,2024-05-09,India,410.38,7.86
CUST00041,2024-01-01,2024-06-20,India,478.44,8.12
CUST00041,2024-01-01,2024-07-10,India,300.05,4.95
CUST00041,2024-01-01,2024-08-10,India,358.68,5.74
CUST00041,2024-01-01,2024-09-08,India,175.73,3.26
CUST00041,2024-01-01,2024-09-14,India,324.46,5.83
CUST00041,2024-01-01,2024-12-04,India,451.4,7.34
CUST00041,2024-01-01,2025-01-23,India,313.11,5.04
CUST00041,2024-01-01,2025-05-17,India,473.76,8.19
CUST00041,2024-01-01,2025-05-24,India,208.83,3.65
CUST00042,2024-09-01,2024-09-08,Nigeria,278.47,11.5
CUST00042,2024-09-01,2024-09-22,Nigeria,212.51,8.78
CUST00042,2024-09-01,2024-11-07,Nigeria,192.32,7.11
CUST00042,2024-09-01,2024-11-12,Nigeria,175.52,7.28
CUST00042,2024-09-01,2024-11-21,Nigeria,282.16,11.27
CUST00042,2024-09-01,2024-12-06,Nigeria,164.26,6.66
CUST00042,2024-09-01,2024-12-07,Nigeria,182.3,7.92
CUST00042,2024-09-01,2024-12-13,Nigeria,126.46,5.13
CUST00042,2024-09-01,2024-12-25,Nigeria,245.86,9.64
CUST00042,2024-09-01,2025-01-13,Nigeria,204.13,8.01
CUST00042,2024-09-01,2025-06-13,Nigeria,212.34,8.7
CUST00042,2024-09-01,2025-06-21,Nigeria,158.36,6.03
CUST00042,2024-09-01,2025-06-25,Nigeria,208.1,7.53
CUST00042,2024-09-01,2025-06-27,Nigeria,204.09,7.63
CUST00043,2024-12-01,2024-12-20,India,303.52,5.27
CUST00043,2024-12-01,2025-02-14,India,435.01,7.78
CUST00044,2024-11-01,2024-11-07,India,359.2,6.55
CUST00044,2024-11-01,2024-11-18,India,452.88,7.4
CUST00044,2024-11-01,2025-01-01,India,586.96,10.88
CUST00044,2024-11-01,2025-01-11,India,193.62,3.08
CUST00044,2024-11-01,2025-01-21,India,129.91,2.43
CUST00044,2024-11-01,2025-03-01,India,343.82,6.15
CUST00045,2024-08-01,2024-08-06,Nigeria,272.03,10.3
CUST00045,2024-08-01,2024-08-11,Nigeria,188.27,7.22
CUST00045,2024-08-01,2024-08-21,Nigeria,185.51,8.06
CUST00045,2024-08-01,2024-08-27,Nigeria,195.13,7.98
CUST00045,2024-08-01,2024-09-11,Nigeria,146.39,6.06
CUST00045,2024-08-01,2024-09-14,Nigeria,161.77,5.93
CUST00045,2024-08-01,2024-09-17,Nigeria,58.65,2.44
CUST00045,2024-08-01,2024-09-23,Nigeria,263.4,10.07
CUST00045,2024-08-01,2024-09-27,Nigeria,181.15,7.95
CUST00045,2024-08-01,2024-11-15,Nigeria,193.78,7.23
CUST00045,2024-08-01,2025-02-22,Nigeria,252.36,10.61
CUST00046,2024-01-01,2024-01-12,Nigeria,226.64,9.73
CUST00046,2024-01-01,2024-02-01,Nigeria,195.3,7.21
CUST00046,2024-01-01,2024-02-03,Nigeria,235.44,9.12
CUST00046,2024-01-01,2024-02-16,Nigeria,113.74,4.27
CUST00046,2024-01-01,2024-02-25,Nigeria,193.59,7.24
CUST00046,2024-01-01,2024-03-15,Nigeria,107.46,3.97
CUST00046,2024-01-01,2024-04-03,Nigeria,294.57,12.72
CUST00046,2024-01-01,2024-04-18,Nigeria,165.7,6.11
CUST00046,2024-01-01,2024-04-18,Nigeria,228.59,9.25
CUST00046,2024-01-01,2024-06-05,Nigeria,174.17,6.36
CUST00046,2024-01-01,2024-06-21,Nigeria,118.31,5.19
CUST00046,2024-01-01,2024-09-22,Nigeria,227.43,8.96
CUST00046,2024-01-01,2024-09-26,Nigeria,220.66,8.93
CUST00046,2024-01-01,2024-11-05,Nigeria,151.94,6.22
CUST00046,2024-01-01,2024-11-20,Nigeria,181.4,6.85
CUST00046,2024-01-01,2024-12-06,Nigeria,188.45,7.02
CUST00046,2024-01-01,2024-12-17,Nigeria,191.38,7.39
CUST00046,2024-01-01,2024-12-26,Nigeria,196.97,7.66
CUST00047,2024-10-01,2024-10-06,India,345.11,6.26
CUST00047,2024-10-01,2024-11-15,India,81.4,1.33
CUST00047,2024-10-01,2024-12-03,India,541.5,9.29
CUST00047,2024-10-01,2024-12-12,India,301.01,4.86
CUST00047,2024-10-01,2024-12-19,India,503.82,8.34
CUST00047,2024-10-01,2025-03-01,India,571.53,10.07
CUST00047,2024-10-01,2025-04-04,India,337.19,5.97
CUST00047,2024-10-01,2025-05-26,India,198.26,3.47
CUST00048,2024-09-01,2024-09-07,Nigeria,174.66,7.31
CUST00048,2024-09-01,2024-09-10,Nigeria,166.83,7.05
CUST00048,2024-09-01,2024-09-11,Nigeria,198.14,7.15
CUST00048,2024-09-01,2024-09-25,Nigeria,199.3,7.63
CUST00048,2024-09-01,2025-01-26,Nigeria,225.17,9.03
CUST00048,2024-09-01,2025-02-03,Nigeria,212.29,8.83
CUST00048,2024-09-01,2025-02-04,Nigeria,229.83,8.7
CUST00048,2024-09-01,2025-03-03,Nigeria,231.33,10.17
CUST00048,2024-09-01,2025-03-12,Nigeria,256.94,9.5
CUST00048,2024-09-01,2025-03-22,Nigeria,137.59,6.04
CUST00048,2024-09-01,2025-05-15,Nigeria,245.26,9.8
CUST00049,2024-09-01,2024-09-24,Nigeria,269.77,11.65
CUST00049,2024-09-01,2024-10-09,Nigeria,151.44,5.52
CUST00049,2024-09-01,2024-11-11,Nigeria,209.47,9.09
CUST00049,2024-09-01,2025-01-25,Nigeria,139.4,5.06
CUST00049,2024-09-01,2025-01-26,Nigeria,158.52,6.91
CUST00049,2024-09-01,2025-02-08,Nigeria,165.5,6.69
CUST00049,2024-09-01,2025-02-08,Nigeria,226.8,8.33
CUST00049,2024-09-01,2025-02-27,Nigeria,240.28,9.74
CUST00049,2024-09-01,2025-04-08,Nigeria,60.87,2.62
CUST00049,2024-09-01,2025-05-13,Nigeria,143.4,6.16
CUST00050,2024-02-01,2024-02-13,India,539.44,9.93
CUST00050,2024-02-01,2024-02-20,India,417.58,7.38
CUST00050,2024-02-01,2024-03-16,India,426.36,7.59
CUST00050,2024-02-01,2024-04-22,India,333.45,5.56
CUST00050,2024-02-01,2025-03-02,India,373.4,6.54
CUST00050,2024-02-01,2025-05-21,India,324.1,5.98
CUST00050,2024-02-01,2025-05-27,India,195.8,3.31
CUST00051,2024-07-01,2024-07-21,India,154.4,2.66
CUST00051,2024-07-01,2024-09-02,India,298.76,5.34
CUST00051,2024-07-01,2024-09-17,India,265.72,4.9
CUST00052,2024-08-01,2024-08-16,Nigeria,222.6,8.39
CUST00052,2024-08-01,2024-08-24,Nigeria,131.51,4.8
CUST00052,2024-08-01,2024-09-16,Nigeria,162.83,7.07
CUST00052,2024-08-01,2024-10-25,Nigeria,53.11,2.02
CUST00052,2024-08-01,2024-11-02,Nigeria,172.36,6.27
CUST00052,2024-08-01,2024-11-24,Nigeria,317.64,13.48
CUST00052,2024-08-01,2025-01-06,Nigeria,198.67,8.29
CUST00052,2024-08-01,2025-01-14,Nigeria,202.58,7.54
CUST00052,2024-08-01,2025-02-04,Nigeria,131.87,5.21
CUST00052,2024-08-01,2025-02-14,Nigeria,157.48,6.59
CUST00052,2024-08-01,2025-02-16,Nigeria,210.43,7.94
CUST00052,2024-08-01,2025-02-16,Nigeria,175.0,6.75
CUST00052,2024-08-01,2025-02-18,Nigeria,87.67,3.69
CUST00052,2024-08-01,2025-05-03,Nigeria,20.0,0.78
CUST00052,2024-08-01,2025-05-19,Nigeria,259.93,10.16
CUST00053,2024-12-01,2024-12-01,Nigeria,193.6,7.46
CUST00053,2024-12-01,2025-01-15,Nigeria,200.28,7.72
CUST00053,2024-12-01,2025-01-22,Nigeria,256.62,9.91
CUST00053,2024-12-01,2025-02-03,Nigeria,132.65,5.38
CUST00053,2024-12-01,2025-02-04,Nigeria,187.07,7.74
CUST00053,2024-12-01,2025-02-20,Nigeria,200.74,8.44
CUST00053,2024-12-01,2025-04-08,Nigeria,169.72,6.28
CUST00053,2024-12-01,2025-04-10,Nigeria,71.6,2.75
CUST00053,2024-12-01,2025-05-06,Nigeria,225.39,8.57
CUST00053,2024-12-01,2025-05-06,Nigeria,122.05,5.35
CUST00053,2024-12-01,2025-05-08,Nigeria,205.61,8.36
CUST00053,2024-12-01,2025-05-11,Nigeria,191.73,7.88
CUST00053,2024-12-01,2025-05-27,Nigeria,182.44,6.96
CUST00054,2024-11-01,2024-11-05,Nigeria,249.75,9.03
CUST00054,2024-11-01,2024-11-26,Nigeria,138.04,6.01
CUST00054,2024-11-01,2025-01-11,Nigeria,192.19,7.39
CUST00054,2024-11-01,2025-01-22,Nigeria,209.81,8.48
CUST00054,2024-11-01,2025-03-14,Nigeria,136.68,5.31
CUST00054,2024-11-01,2025-03-19,Nigeria,179.93,6.63
CUST00054,2024-11-01,2025-06-07,Nigeria,45.42,1.87
CUST00054,2024-11-01,2025-06-20,Nigeria,121.73,4.79
CUST00055,2024-03-01,2024-03-10,India,401.81,6.48
CUST00055,2024-03-01,2024-04-02,India,174.88,2.78
CUST00055,2024-03-01,2024-05-07,India,499.5,8.88
CUST00055,2024-03-01,2024-06-25,India,190.76,3.1
CUST00055,2024-03-01,2024-06-27,India,410.6,7.32
CUST00055,2024-03-01,2024-07-17,India,283.66,4.99
CUST00055,2024-03-01,2024-08-22,India,652.57,12.17
CUST00055,2024-03-01,2024-10-26,India,331.47,6.37
CUST00055,2024-03-01,2024-11-24,India,432.32,7.69
CUST00055,2024-03-01,2025-05-23,India,76.13,1.26
CUST00056,2024-03-01,2024-03-12,Nigeria,187.9,8.12
CUST00056,2024-03-01,2024-04-27,Nigeria,144.63,5.43
CUST00056,2024-03-01,2024-05-02,Nigeria,195.15,8.31
CUST00056,2024-03-01,2024-06-07,Nigeria,265.97,9.6
CUST00056,2024-03-01,2024-06-09,Nigeria,209.95,8.03
CUST00056,2024-03-01,2024-06-19,Nigeria,263.07,10.79
CUST00056,2024-03-01,2024-06-27,Nigeria,213.81,8.09
CUST00056,2024-03-01,2024-07-12,Nigeria,93.44,3.66
CUST00056,2024-03-01,2024-07-13,Nigeria,130.26,5.18
CUST00056,2024-03-01,2024-09-14,Nigeria,142.7,6.23
CUST00056,2024-03-01,2024-09-25,Nigeria,21.05,0.81
CUST00056,2024-03-01,2024-11-02,Nigeria,211.74,7.82
CUST00056,2024-03-01,2024-11-04,Nigeria,119.68,4.48
CUST00056,2024-03-01,2024-11-15,Nigeria,238.21,8.9
CUST00056,2024-03-01,2024-11-15,Nigeria,286.89,11.66
CUST00056,2024-03-01,2024-11-19,Nigeria,107.7,4.16
CUST00056,2024-03-01,2024-11-23,Nigeria,261.09,11.47
CUST00056,2024-03-01,2025-03-15,Nigeria,183.42,7.96
CUST00056,2024-03-01,2025-04-11,Nigeria,152.26,6.32
CUST00057,2024-10-01,2024-10-19,India,488.91,8.27
CUST00057,2024-10-01,2024-10-23,India,492.6,8.4
CUST00057,2024-10-01,2024-10-27,India,269.45,4.31
CUST00057,2024-10-01,2024-11-03,India,259.87,4.24
CUST00057,2024-10-01,2024-11-06,India,440.33,8.47
CUST00057,2024-10-01,2024-11-16,India,80.81,1.45
CUST00057,2024-10-01,2025-04-11,India,345.96,6.3
CUST00058,2024-07-01,2024-07-21,India,688.39,12.22
CUST00058,2024-07-01,2024-08-10,India,217.01,3.78
CUST00058,2024-07-01,2024-09-21,India,545.18,9.99
CUST00058,2024-07-01,2024-10-05,India,417.58,7.91
CUST00058,2024-07-01,2024-11-26,India,379.79,6.36
CUST00058,2024-07-01,2025-01-03,India,352.65,5.63
CUST00058,2024-07-01,2025-01-19,India,482.31,8.28
CUST00058,2024-07-01,2025-02-13,India,634.47,11.09
CUST00058,2024-07-01,2025-03-19,India,433.05,7.27
CUST00058,2024-07-01,2025-04-16,India,526.54,8.66
CUST00058,2024-07-01,2025-05-06,India,297.34,5.55
CUST00058,2024-07-01,2025-06-09,India,189.33,3.55
CUST00058,2024-07-01,2025-06-13,India,557.61,10.34
CUST00058,2024-07-01,2025-06-24,India,397.13,6.81
CUST00059,2024-10-01,2024-10-03,India,592.57,10.71
CUST00059,2024-10-01,2024-11-09,India,420.34,7.0
CUST00059,2024-10-01,2024-11-13,India,438.94,8.02
CUST00059,2024-10-01,2025-02-24,India,352.7,5.6
CUST00059,2024-10-01,2025-03-07,India,281.42,5.05
CUST00059,2024-10-01,2025-03-14,India,483.91,7.88
CUST00059,2024-10-01,2025-03-18,India,346.09,5.85
CUST00059,2024-10-01,2025-03-23,India,425.84,7.79
CUST00059,2024-10-01,2025-06-22,India,194.86,3.2
CUST00060,2024-03-01,2024-03-14,India,199.02,3.18
CUST00060,2024-03-01,2024-03-23,India,304.07,5.6
CUST00060,2024-03-01,2024-05-10,India,241.16,4.26
CUST00060,2024-03-01,2024-09-06,India,243.87,4.27
CUST00060,2024-03-01,2024-12-06,India,527.57,8.32
CUST00060,2024-03-01,2025-03-04,India,484.68,8.69
CUST00060,2024-03-01,2025-03-22,India,503.53,9.12
CUST00060,2024-03-01,2025-05-07,India,245.65,4.59
CUST00060,2024-03-01,2025-05-21,India,332.78,5.98
CUST00061,2024-07-01,2024-07-16,India,425.46,7.76
CUST00061,2024-07-01,2024-08-15,India,268.62,4.3
CUST00061,2024-07-01,2024-08-17,India,425.34,7.15
CUST00061,2024-07-01,2024-08-20,India,353.49,6.66
CUST00061,2024-07-01,2024-09-15,India,499.58,8.56
CUST00061,2024-07-01,2024-11-18,India,501.52,8.79
CUST00061,2024-07-01,2024-11-25,India,292.44,4.78
CUST00061,2024-07-01,2025-05-16,India,361.02,6.76
CUST00061,2024-07-01,2025-05-17,India,329.59,5.24
CUST00062,2024-04-01,2024-04-05,Nigeria,157.77,5.96
CUST00062,2024-04-01,2024-04-09,Nigeria,99.12,4.01
CUST00062,2024-04-01,2024-04-16,Nigeria,139.03,5.42
CUST00062,2024-04-01,2024-05-01,Nigeria,199.3,7.86
CUST00062,2024-04-01,2024-05-18,Nigeria,187.65,7.82
CUST00062,2024-04-01,2024-05-24,Nigeria,190.08,7.31
CUST00062,2024-04-01,2024-06-02,Nigeria,166.61,6.07
CUST00062,2024-04-01,2024-06-10,Nigeria,227.27,8.33
CUST00062,2024-04-01,2024-07-01,Nigeria,165.59,7.1
CUST00062,2024-04-01,2024-07-02,Nigeria,94.49,3.75
CUST00062,2024-04-01,2024-07-03,Nigeria,144.89,5.87
CUST00062,2024-04-01,2024-07-06,Nigeria,240.34,9.13
CUST00062,2024-04-01,2024-07-09,Nigeria,219.88,8.51
CUST00062,2024-04-01,2024-07-21,Nigeria,234.96,9.46
CUST00062,2024-04-01,2024-09-24,Nigeria,146.82,5.92
CUST00062,2024-04-01,2024-10-03,Nigeria,126.07,5.52
CUST00062,2024-04-01,2025-03-02,Nigeria,239.45,10.36
CUST00062,2024-04-01,2025-03-15,Nigeria,59.82,2.53
CUST00062,2024-04-01,2025-03-22,Nigeria,120.97,4.67
CUST00062,2024-04-01,2025-04-19,Nigeria,282.59,10.49
CUST00062,2024-04-01,2025-04-27,Nigeria,169.88,7.28
CUST00062,2024-04-01,2025-05-06,Nigeria,119.36,4.93
CUST00062,2024-04-01,2025-05-07,Nigeria,243.33,10.61
CUST00062,2024-04-01,2025-05-07,Nigeria,278.52,10.46
CUST00062,2024-04-01,2025-05-14,Nigeria,180.62,7.29
CUST00062,2024-04-01,2025-05-15,Nigeria,285.66,11.53
CUST00062,2024-04-01,2025-05-17,Nigeria,225.22,9.01
CUST00062,2024-04-01,2025-06-23,Nigeria,234.09,10.02
CUST00063,2024-07-01,2024-07-02,Nigeria,172.32,6.82
CUST00063,2024-07-01,2024-07-06,Nigeria,243.61,9.51
CUST00063,2024-07-01,2024-07-14,Nigeria,274.21,11.25
CUST00063,2024-07-01,2024-08-04,Nigeria,156.15,6.31
CUST00063,2024-07-01,2024-08-06,Nigeria,121.79,4.97
CUST00063,2024-07-01,2024-08-17,Nigeria,207.63,8.57
CUST00063,2024-07-01,2024-08-17,Nigeria,330.28,12.4
CUST00063,2024-07-01,2024-08-19,Nigeria,175.63,7.23
CUST00063,2024-07-01,2024-08-24,Nigeria,225.31,9.48
CUST00063,2024-07-01,2024-09-13,Nigeria,257.76,9.33
CUST00063,2024-07-01,2024-09-26,Nigeria,113.57,4.38
CUST00063,2024-07-01,2024-10-06,Nigeria,192.89,7.26
CUST00063,2024-07-01,2024-11-17,Nigeria,190.4,7.74
CUST00063,2024-07-01,2024-11-24,Nigeria,95.58,3.68
CUST00063,2024-07-01,2025-01-10,Nigeria,122.62,4.94
CUST00063,2024-07-01,2025-02-18,Nigeria,192.51,7.11
CUST00063,2024-07-01,2025-03-13,Nigeria,170.42,6.49
CUST00063,2024-07-01,2025-03-15,Nigeria,204.5,7.5
CUST00063,2024-07-01,2025-03-26,Nigeria,161.37,6.36
CUST00063,2024-07-01,2025-04-10,Nigeria,71.35,2.81
CUST00063,2024-07-01,2025-04-11,Nigeria,210.4,9.23
CUST00063,2024-07-01,2025-04-24,Nigeria,208.98,8.09
CUST00064,2024-11-01,2024-11-22,India,434.1,7.44
CUST00064,2024-11-01,2024-12-26,India,256.38,4.59
CUST00064,2024-11-01,2025-01-26,India,668.09,11.0
CUST00064,2024-11-01,2025-02-12,India,465.38,8.1
CUST00064,2024-11-01,2025-02-20,India,96.21,1.72
CUST00064,2024-11-01,2025-04-02,India,396.5,6.84
CUST00064,2024-11-01,2025-06-16,India,630.72,11.15
CUST00065,2024-07-01,2024-07-04,India,173.06,3.29
CUST00065,2024-07-01,2024-07-04,India,338.07,6.29
CUST00065,2024-07-01,2024-07-14,India,291.28,4.66
CUST00065,2024-07-01,2024-08-16,India,287.29,5.11
CUST00065,2024-07-01,2024-09-07,India,340.53,5.88
CUST00065,2024-07-01,2024-10-06,India,423.12,6.98
CUST00065,2024-07-01,2024-10-21,India,461.74,8.41
CUST00065,2024-07-01,2025-06-10,India,440.24,7.19
CUST00065,2024-07-01,2025-06-10,India,447.95,7.97
CUST00065,2024-07-01,2025-06-19,India,416.12,7.9
CUST00066,2024-06-01,2024-06-19,Nigeria,153.06,5.81
CUST00066,2024-06-01,2024-07-04,Nigeria,179.28,6.74
CUST00066,2024-06-01,2024-10-21,Nigeria,165.26,6.33
CUST00066,2024-06-01,2024-10-26,Nigeria,231.7,9.71
CUST00066,2024-06-01,2024-11-23,Nigeria,144.13,5.56
CUST00066,2024-06-01,2025-01-07,Nigeria,190.14,7.58
CUST00066,2024-06-01,2025-03-14,Nigeria,155.01,6.8
CUST00066,2024-06-01,2025-03-25,Nigeria,247.19,9.13
CUST00067,2024-10-01,2024-10-02,Nigeria,240.04,9.31
CUST00067,2024-10-01,2024-10-18,Nigeria,199.42,7.71
CUST00068,2024-09-01,2024-09-02,India,316.24,5.04
CUST00068,2024-09-01,2024-09-23,India,290.31,4.67
CUST00068,2024-09-01,2024-10-03,India,403.11,7.08
CUST00068,2024-09-01,2024-10-12,India,517.37,9.79
CUST00068,2024-09-01,2024-10-12,India,367.48,6.56
CUST00068,2024-09-01,2024-11-08,India,427.2,7.84
CUST00068,2024-09-01,2024-11-09,India,495.44,8.93
CUST00068,2024-09-01,2024-11-10,India,351.56,6.42
CUST00068,2024-09-01,2024-12-24,India,402.72,7.3
CUST00068,2024-09-01,2025-05-13,India,415.67,7.19
CUST00069,2024-12-01,2024-12-02,Nigeria,269.86,11.73
CUST00069,2024-12-01,2024-12-09,Nigeria,166.54,6.71
CUST00069,2024-12-01,2024-12-12,Nigeria,258.67,11.14
CUST00069,2024-12-01,2024-12-13,Nigeria,142.33,6.05
CUST00069,2024-12-01,2024-12-22,Nigeria,260.93,9.65
CUST00069,2024-12-01,2025-01-09,Nigeria,20.0,0.84
CUST00069,2024-12-01,2025-01-19,Nigeria,215.73,9.04
CUST00069,2024-12-01,2025-02-12,Nigeria,144.61,6.31
CUST00069,2024-12-01,2025-04-02,Nigeria,162.35,6.97
CUST00069,2024-12-01,2025-05-09,Nigeria,261.4,10.65
CUST00069,2024-12-01,2025-05-09,Nigeria,157.15,6.02
CUST00070,2024-12-01,2024-12-26,India,314.92,5.09
CUST00070,2024-12-01,2025-03-06,India,456.34,7.6
CUST00070,2024-12-01,2025-05-11,India,185.18,3.24
CUST00070,2024-12-01,2025-05-13,India,318.49,5.98
CUST00070,2024-12-01,2025-05-24,India,119.5,2.11
CUST00070,2024-12-01,2025-06-04,India,475.37,8.92
CUST00071,2024-11-01,2024-11-21,India,509.56,8.77
CUST00071,2024-11-01,2025-04-13,India,523.3,8.56
CUST00071,2024-11-01,2025-05-04,India,517.0,8.16
CUST00071,2024-11-01,2025-05-25,India,567.84,9.27
CUST00071,2024-11-01,2025-06-26,India,326.94,5.68
CUST00072,2024-07-01,2024-07-08,Nigeria,256.72,9.4
CUST00072,2024-07-01,2024-09-04,Nigeria,298.4,11.88
CUST00072,2024-07-01,2024-09-14,Nigeria,253.99,10.75
CUST00072,2024-07-01,2024-09-18,Nigeria,219.22,7.91
CUST00072,2024-07-01,2024-10-05,Nigeria,194.62,7.45
CUST00072,2024-07-01,2024-10-16,Nigeria,180.65,7.16
CUST00072,2024-07-01,2024-10-22,Nigeria,213.66,9.21
CUST00072,2024-07-01,2024-11-08,Nigeria,167.69,6.72
CUST00072,2024-07-01,2024-11-21,Nigeria,114.59,4.48
CUST00072,2024-07-01,2024-12-21,Nigeria,109.61,4.36
CUST00072,2024-07-01,2025-02-09,Nigeria,160.77,6.12
CUST00072,2024-07-01,2025-03-05,Nigeria,159.88,5.83
CUST00072,2024-07-01,2025-03-07,Nigeria,109.44,4.8
CUST00072,2024-07-01,2025-03-27,Nigeria,181.49,6.88
CUST00072,2024-07-01,2025-05-05,Nigeria,196.59,8.04
CUST00072,2024-07-01,2025-06-17,Nigeria,180.51,7.79
CUST00073,2024-07-01,2024-07-03,Nigeria,69.49,2.95
CUST00073,2024-07-01,2024-08-15,Nigeria,233.52,8.67
CUST00073,2024-07-01,2024-09-16,Nigeria,184.31,7.91
CUST00073,2024-07-01,2024-10-05,Nigeria,297.52,12.7
CUST00073,2024-07-01,2024-10-18,Nigeria,208.29,7.72
CUST00073,2024-07-01,2024-10-19,Nigeria,162.79,7.11
CUST00073,2024-07-01,2024-10-27,Nigeria,239.86,9.1
CUST00073,2024-07-01,2024-11-14,Nigeria,188.63,7.83
CUST00073,2024-07-01,2024-12-04,Nigeria,163.64,6.87
CUST00073,2024-07-01,2025-01-02,Nigeria,305.59,13.41
CUST00073,2024-07-01,2025-01-12,Nigeria,194.58,7.81
CUST00073,2024-07-01,2025-02-12,Nigeria,216.34,8.98
CUST00073,2024-07-01,2025-02-18,Nigeria,270.55,10.2
CUST00073,2024-07-01,2025-02-23,Nigeria,89.29,3.22
CUST00073,2024-07-01,2025-04-02,Nigeria,174.65,6.46
CUST00073,2024-07-01,2025-04-07,Nigeria,120.45,5.07
CUST00073,2024-07-01,2025-04-12,Nigeria,88.89,3.38
CUST00073,2024-07-01,2025-06-06,Nigeria,236.04,10.34
CUST00074,2024-01-01,2024-01-08,India,273.52,4.56
CUST00074,2024-01-01,2024-05-11,India,543.19,10.2
CUST00074,2024-01-01,2024-05-22,India,492.45,8.26
CUST00074,2024-01-01,2024-05-26,India,309.31,5.94
CUST00074,2024-01-01,2024-12-03,India,132.39,2.35
CUST00075,2024-09-01,2024-09-25,Nigeria,160.96,5.86
CUST00075,2024-09-01,2024-10-13,Nigeria,204.25,7.53
CUST00075,2024-09-01,2024-11-05,Nigeria,133.19,5.65
CUST00075,2024-09-01,2024-11-17,Nigeria,222.95,9.51
CUST00075,2024-09-01,2024-12-05,Nigeria,232.87,9.19
CUST00075,2024-09-01,2025-01-16,Nigeria,191.49,7.64
CUST00075,2024-09-01,2025-02-20,Nigeria,139.99,5.17
CUST00075,2024-09-01,2025-02-21,Nigeria,126.39,4.68
CUST00075,2024-09-01,2025-03-21,Nigeria,191.88,7.11
CUST00075,2024-09-01,2025-04-03,Nigeria,253.32,10.72
CUST00075,2024-09-01,2025-04-04,Nigeria,116.85,4.97
CUST00075,2024-09-01,2025-04-20,Nigeria,75.64,2.74
CUST00075,2024-09-01,2025-04-22,Nigeria,96.17,4.23
CUST00076,2024-09-01,2024-09-02,India,557.6,10.63
CUST00076,2024-09-01,2024-09-03,India,360.27,5.76
CUST00076,2024-09-01,2024-09-10,India,365.93,5.83
CUST00076,2024-09-01,2024-10-10,India,504.67,9.27
CUST00076,2024-09-01,2024-10-16,India,357.27,6.08
CUST00076,2024-09-01,2024-11-05,India,443.66,7.18
CUST00076,2024-09-01,2025-01-21,India,426.83,7.47
CUST00076,2024-09-01,2025-01-25,India,339.13,5.99
CUST00076,2024-09-01,2025-01-27,India,453.03,7.35
CUST00076,2024-09-01,2025-06-16,India,440.02,7.83
CUST00076,2024-09-01,2025-06-26,India,479.51,9.01
CUST00077,2024-06-01,2024-06-16,India,490.73,8.63
CUST00077,2024-06-01,2024-06-16,India,532.12,8.99
CUST00077,2024-06-01,2024-07-26,India,414.65,7.17
CUST00077,2024-06-01,2024-08-09,India,482.01,9.22
CUST00077,2024-06-01,2024-08-10,India,430.12,7.55
CUST00077,2024-06-01,2024-08-25,India,604.07,11.17
CUST00077,2024-06-01,2024-08-26,India,529.19,9.56
CUST00077,2024-06-01,2024-11-11,India,414.3,6.84
CUST00077,2024-06-01,2024-11-27,India,236.66,4.32
CUST00077,2024-06-01,2025-01-10,India,380.47,7.21
CUST00077,2024-06-01,2025-02-16,India,574.66,10.21
CUST00077,2024-06-01,2025-03-05,India,425.53,8.11
CUST00077,2024-06-01,2025-03-07,India,354.31,6.69
CUST00077,2024-06-01,2025-03-11,India,256.31,4.35
CUST00077,2024-06-01,2025-03-23,India,254.77,4.76
CUST00077,2024-06-01,2025-04-20,India,458.93,8.32
CUST00078,2024-09-01,2024-09-26,India,371.66,6.52
CUST00078,2024-09-01,2024-10-13,India,321.48,5.8
CUST00078,2024-09-01,2024-11-14,India,493.43,8.36
CUST00078,2024-09-01,2024-11-17,India,400.16,7.47
CUST00078,2024-09-01,2024-11-22,India,508.92,8.32
CUST00078,2024-09-01,2025-01-26,India,469.1,7.56
CUST00078,2024-09-01,2025-04-23,India,303.49,4.86
CUST00078,2024-09-01,2025-06-17,India,367.94,6.14
